"Program","Year","Period","State","Commodity","Data_Item","Domain","Total_Yield","Average_Annual_Temperature","Average_Annual_Temperature_Uncertainty","Min_Annual_Temperature","Max_Annual_Temperature","Annual_Temperature_Variance","Annual_Temperature_SD","Annual_Percipitation","Annual_Percipitation_Anomaly..departure.from.mean.","State_Percipitaiton_Mean","Outlier"
"SURVEY",1990,"YEAR","NEW JERSEY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37,12.43966667,0.236083333,3.109,23.562,58.65246388,7.65848966,48.96,4,44.96,"No"
"SURVEY",1990,"YEAR","NORTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,16.55441667,0.215583333,8.36,25.915,41.59697445,6.449571648,48.6,-0.73,49.33,"No"
"SURVEY",1990,"YEAR","NORTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,6.073833333,0.21525,-12.77,20.999,134.3631889,11.59151366,15.07,-2.27,17.34,"No"
"SURVEY",1990,"YEAR","OHIO","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",39,11.87083333,0.232166667,2.304,22.614,59.29881906,7.700572645,51.07,12.78,38.29,"No"
"SURVEY",1990,"YEAR","OKLAHOMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",21,16.3245,0.209333333,2.396,27.261,76.66398791,8.755797389,43.26,9.42,33.84,"No"
"SURVEY",1990,"YEAR","PENNSYLVANIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",41,10.89141667,0.221583333,1.388,21.799,59.0598199,7.685038705,49.7,7.72,41.98,"No"
"SURVEY",1990,"YEAR","SOUTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",18.5,18.79083333,0.209083333,10.769,27.63,39.28125524,6.267475987,46.18,-1.71,47.89,"No"
"SURVEY",1990,"YEAR","SOUTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",28,8.62425,0.2155,-9.206,22.56,116.1100398,10.77543687,17.31,-1.76,19.07,"No"
"SURVEY",1990,"YEAR","TENNESSEE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,15.48308333,0.226083333,6.137,25.036,49.96774317,7.068786542,60.64,9,51.64,"No"
"SURVEY",1990,"YEAR","TEXAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,18.83375,0.1885,7.711,28.918,52.6289482,7.254581187,31.44,4.36,27.08,"No"
"SURVEY",1990,"YEAR","VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,14.57375,0.221083333,5.907,24.69,47.01385057,6.856664682,45.48,2.54,42.94,"No"
"SURVEY",1990,"YEAR","WISCONSIN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",41,7.523583333,0.23275,-7.115,20.25,99.84621136,9.992307609,36.01,4.72,31.29,"No"
"SURVEY",1989,"YEAR","ALABAMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",21,17.04183333,0.198916667,3.628,26.26,54.23300179,7.364305927,65.2,9.95,55.25,"No"
"SURVEY",1989,"YEAR","ARKANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",23.5,15.27616667,0.215166667,0.727,25.947,73.32026379,8.562725255,51.35,1.74,49.61,"No"
"SURVEY",1989,"YEAR","DELAWARE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,12.1145,0.279416667,-3.502,23.759,87.72874118,9.366362217,56.76,13.41,43.35,"No"
"SURVEY",1989,"YEAR","FLORIDA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,22.08083333,0.20775,12.32,27.842,23.89193852,4.887938064,48.7,-4.95,53.65,"No"
"SURVEY",1989,"YEAR","ILLINOIS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,10.50516667,0.220916667,-7.39,24.488,114.9153943,10.71985981,32.39,-5.08,37.47,"No"
"SURVEY",1989,"YEAR","INDIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",36.5,10.57991667,0.208583333,-7.345,24.243,106.9921863,10.34370273,43.42,3.69,39.73,"No"
"SURVEY",1989,"YEAR","IOWA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",39,8.601666667,0.221,-9.656,24.442,141.8756815,11.91115786,24.69,-7.4,32.09,"No"
"SURVEY",1989,"YEAR","KANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,12.0175,0.204166667,-3.987,25.476,105.1817052,10.25581324,26.44,-0.62,27.06,"No"
"SURVEY",1989,"YEAR","KENTUCKY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31.5,12.742,0.198666667,-3.972,24.735,85.92052255,9.269332368,57.74,10.8,46.94,"No"
"SURVEY",1989,"YEAR","LOUISIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,18.8705,0.194083333,5.974,27.244,48.51947045,6.965591895,64,7.11,56.89,"No"
"SURVEY",1989,"YEAR","MARYLAND","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,12.23366667,0.250166667,-3.654,24.12,86.92069933,9.323127122,51.18,8.59,42.59,"No"
"SURVEY",1989,"YEAR","MICHIGAN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",36,6.299333333,0.202,-9.679,20.982,116.1939552,10.77933,27.57,-3.56,31.13,"No"
"SURVEY",1989,"YEAR","MINNESOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37,4.34575,0.224916667,-15.245,22.47,185.1964464,13.60869011,22.47,-3.51,25.98,"No"
"SURVEY",1989,"YEAR","MISSISSIPPI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",20,17.37141667,0.204166667,3.615,26.722,56.9259719,7.544930212,65.52,10.05,55.47,"No"
"SURVEY",1989,"YEAR","MISSOURI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",28,12.02383333,0.224083333,-5.052,25.112,104.5501709,10.22497779,33.32,-7.18,40.5,"No"
"SURVEY",1989,"YEAR","NEBRASKA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,9.152583333,0.20525,-8.142,24.504,123.8452666,11.12857882,16.71,-5.93,22.64,"No"
"SURVEY",1989,"YEAR","NEW JERSEY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,10.80091667,0.226833333,-5.477,22.926,93.90714899,9.690570107,54.54,9.58,44.96,"No"
"SURVEY",1989,"YEAR","NORTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,14.95233333,0.219583333,0.97,25.136,63.13340606,7.945653281,60.57,11.24,49.33,"No"
"SURVEY",1989,"YEAR","NORTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,4.390166667,0.223583333,-16.025,23.363,193.4052149,13.90702035,14.33,-3.01,17.34,"No"
"SURVEY",1989,"YEAR","OHIO","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31.5,10.08366667,0.211333333,-7.425,23.55,100.6875277,10.0343175,42.63,4.34,38.29,"No"
"SURVEY",1989,"YEAR","OKLAHOMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,14.8885,0.211583333,-0.322,26.396,86.20741227,9.284794681,35.39,1.55,33.84,"No"
"SURVEY",1989,"YEAR","PENNSYLVANIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",34,9.117,0.204583333,-7.657,22.077,98.02802073,9.900910096,44.28,2.3,41.98,"No"
"SURVEY",1989,"YEAR","SOUTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",21,17.2435,0.204333333,4.19,26.606,53.232669,7.296072162,53.95,6.06,47.89,"No"
"SURVEY",1989,"YEAR","SOUTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,7.159583333,0.198916667,-11.73,24.736,158.9117975,12.60602227,16.27,-2.8,19.07,"No"
"SURVEY",1989,"YEAR","TENNESSEE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,13.91025,0.226166667,-1.329,24.803,72.29627348,8.502721534,65.53,13.89,51.64,"No"
"SURVEY",1989,"YEAR","TEXAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,18.10216667,0.19175,4.294,27.861,63.83668106,7.989786046,25.24,-1.84,27.08,"No"
"SURVEY",1989,"YEAR","VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,12.87566667,0.231083333,-2.48,24.166,76.53911006,8.74866333,52.51,9.57,42.94,"No"
"SURVEY",1989,"YEAR","WISCONSIN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37,5.675166667,0.2245,-12.19,21.741,146.2407878,12.09300574,24.48,-6.81,31.29,"No"
"SURVEY",1988,"YEAR","ALABAMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,16.96941667,0.16975,4.928,27.229,60.68504372,7.790060572,51.1,-4.15,55.25,"No"
"SURVEY",1988,"YEAR","ARKANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,15.73041667,0.211916667,1.842,27.412,78.29818117,8.848625948,46.03,-3.58,49.61,"No"
"SURVEY",1988,"YEAR","DELAWARE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,11.9845,0.356166667,-1.925,25.19,84.216661,9.176963605,38.8,-4.55,43.35,"No"
"SURVEY",1988,"YEAR","FLORIDA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,21.44058333,0.185666667,13.562,27.703,26.1211019,5.110880736,52.54,-1.11,53.65,"No"
"SURVEY",1988,"YEAR","ILLINOIS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,11.4705,0.184333333,-4.602,25.995,123.8979112,11.13094386,29.33,-8.14,37.47,"No"
"SURVEY",1988,"YEAR","INDIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,11.28925,0.196166667,-3.95,25.417,115.605768,10.75201228,34.25,-5.48,39.73,"No"
"SURVEY",1988,"YEAR","IOWA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31,9.79925,0.208916667,-8.645,24.938,152.9523809,12.36739184,21.48,-10.61,32.09,"No"
"SURVEY",1988,"YEAR","KANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",23,12.87341667,0.1885,-3.49,26.606,111.8817764,10.57741823,19.84,-7.22,27.06,"No"
"SURVEY",1988,"YEAR","KENTUCKY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26.5,13.03175,0.168833333,-0.855,25.861,90.60939657,9.518896815,43.55,-3.39,46.94,"No"
"SURVEY",1988,"YEAR","LOUISIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,19.00566667,0.154,7.291,27.956,50.47333442,7.104458771,57.63,0.74,56.89,"No"
"SURVEY",1988,"YEAR","MARYLAND","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31,12.267,0.208333333,-1.913,25.646,87.35965,9.346638433,37.86,-4.73,42.59,"No"
"SURVEY",1988,"YEAR","MICHIGAN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,7.344583333,0.192,-7.687,22.079,118.935355,10.90574871,32.35,1.22,31.13,"No"
"SURVEY",1988,"YEAR","MINNESOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,5.676916667,0.193333333,-14.743,22.797,188.5572559,13.7316152,22.41,-3.57,25.98,"No"
"SURVEY",1988,"YEAR","MISSISSIPPI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,17.51275,0.170583333,4.944,27.711,62.44563239,7.902254893,52.4,-3.07,55.47,"No"
"SURVEY",1988,"YEAR","MISSOURI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26.5,12.87433333,0.196666667,-2.328,26.455,108.7704846,10.42930892,34.21,-6.29,40.5,"No"
"SURVEY",1988,"YEAR","NEBRASKA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,10.02858333,0.185666667,-7.947,24.206,127.6029626,11.29614813,20.12,-2.52,22.64,"No"
"SURVEY",1988,"YEAR","NEW JERSEY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,10.88616667,0.231416667,-3.757,24.714,92.95390052,9.641260318,40.02,-4.94,44.96,"No"
"SURVEY",1988,"YEAR","NORTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,14.43916667,0.190083333,1.72,26.026,67.85496652,8.23741261,39.9,-9.43,49.33,"No"
"SURVEY",1988,"YEAR","NORTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",18,6.073833333,0.17425,-13.594,23.641,179.450742,13.39592259,11.43,-5.91,17.34,"No"
"SURVEY",1988,"YEAR","OHIO","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,10.61841667,0.17925,-3.641,24.863,104.7029232,10.23244463,32.12,-6.17,38.29,"No"
"SURVEY",1988,"YEAR","OKLAHOMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",18,15.4875,0.18525,0.725,28.196,89.57291082,9.464296636,29.41,-4.43,33.84,"No"
"SURVEY",1988,"YEAR","PENNSYLVANIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,9.505333333,0.204833333,-5.08,23.833,98.47057188,9.923233943,35.9,-6.08,41.98,"No"
"SURVEY",1988,"YEAR","SOUTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",23.5,16.66483333,0.174333333,4.317,27.325,61.0932427,7.816216649,39.26,-8.63,47.89,"No"
"SURVEY",1988,"YEAR","SOUTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,8.476916667,0.1925,-10.275,24.374,154.9098957,12.4462804,15.34,-3.73,19.07,"No"
"SURVEY",1988,"YEAR","TENNESSEE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,14.03733333,0.20575,0.679,26.13,79.50162679,8.916368475,46.38,-5.26,51.64,"No"
"SURVEY",1988,"YEAR","TEXAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",28,18.14883333,0.169,5.62,28.127,60.1158647,7.753442119,20.96,-6.12,27.08,"No"
"SURVEY",1988,"YEAR","VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",28,12.65283333,0.190666667,-0.994,25.158,79.78587888,8.932294155,34.96,-7.98,42.94,"No"
"SURVEY",1988,"YEAR","WISCONSIN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",23,6.892083333,0.230666667,-11.396,22.776,155.6583943,12.47631333,25.59,-5.7,31.29,"No"
"SURVEY",1987,"YEAR","ALABAMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",18,17.487,0.184916667,6.278,27.761,56.68635855,7.52903437,48.13,-7.12,55.25,"No"
"SURVEY",1987,"YEAR","ARKANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",23,16.4015,0.190666667,3.848,28.047,71.87224209,8.477749825,53.1,3.49,49.61,"No"
"SURVEY",1987,"YEAR","DELAWARE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",18,12.55541667,0.311916667,0.123,25.376,81.04429917,9.002460729,36.36,-6.99,43.35,"No"
"SURVEY",1987,"YEAR","FLORIDA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,21.68,0.175583333,14.227,28.475,25.59763127,5.05941017,52.81,-0.84,53.65,"No"
"SURVEY",1987,"YEAR","ILLINOIS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,12.55683333,0.191416667,-2.683,25.536,96.38971397,9.817826336,34.69,-2.78,37.47,"No"
"SURVEY",1987,"YEAR","INDIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,12.32066667,0.203333333,-2.435,24.784,93.18181861,9.653073014,34.87,-4.86,39.73,"No"
"SURVEY",1987,"YEAR","IOWA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",43.5,11.12608333,0.194083333,-3.816,25.096,101.6534179,10.08233197,32.85,0.76,32.09,"No"
"SURVEY",1987,"YEAR","KANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,13.29333333,0.196166667,-0.29,26.029,89.99485242,9.486561676,32.22,5.16,27.06,"No"
"SURVEY",1987,"YEAR","KENTUCKY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26.5,14.008,0.206833333,0.554,25.409,81.19125109,9.010618796,38.44,-8.5,46.94,"No"
"SURVEY",1987,"YEAR","LOUISIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,19.21733333,0.153166667,8.488,28.804,48.34799442,6.95327221,60.21,3.32,56.89,"No"
"SURVEY",1987,"YEAR","MARYLAND","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",22.5,12.875,0.204916667,0.139,25.885,83.57466582,9.14191806,38.51,-4.08,42.59,"No"
"SURVEY",1987,"YEAR","MICHIGAN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",36,8.646666667,0.201083333,-4.554,22.011,88.88185352,9.427717301,30.44,-0.69,31.13,"No"
"SURVEY",1987,"YEAR","MINNESOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",39,7.725166667,0.203416667,-8.241,22.118,112.7140342,10.61668659,22.09,-3.89,25.98,"No"
"SURVEY",1987,"YEAR","MISSISSIPPI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",19.5,17.9595,0.186166667,6.478,28.169,56.62890373,7.525217852,52.33,-3.14,55.47,"No"
"SURVEY",1987,"YEAR","MISSOURI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,13.7955,0.184416667,-0.806,26.169,90.51882864,9.514138355,40.29,-0.21,40.5,"No"
"SURVEY",1987,"YEAR","NEBRASKA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",35.5,10.72266667,0.184833333,-1.915,24.62,92.80240588,9.633400536,25.37,2.73,22.64,"No"
"SURVEY",1987,"YEAR","NEW JERSEY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31,11.36041667,0.243583333,-1.583,24.434,84.32624517,9.182932275,44.74,-0.22,44.96,"No"
"SURVEY",1987,"YEAR","NORTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24.5,15.09008333,0.194666667,3.748,26.295,69.06768245,8.310696869,47.99,-1.34,49.33,"No"
"SURVEY",1987,"YEAR","NORTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32.5,7.442583333,0.181,-6.907,21.294,109.2646172,10.45297169,16.1,-1.24,17.34,"No"
"SURVEY",1987,"YEAR","OHIO","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37,11.65683333,0.17775,-2.113,24.358,88.15628233,9.389157701,31.42,-6.87,38.29,"No"
"SURVEY",1987,"YEAR","OKLAHOMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,15.73275,0.1915,2.401,27.72,79.55740493,8.919495778,41.28,7.44,33.84,"No"
"SURVEY",1987,"YEAR","PENNSYLVANIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",34,10.1445,0.199833333,-3.389,23.466,88.57259736,9.411301576,40.67,-1.31,41.98,"No"
"SURVEY",1987,"YEAR","SOUTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,17.25966667,0.186833333,6.484,27.824,61.75657788,7.858535352,47.63,-0.26,47.89,"No"
"SURVEY",1987,"YEAR","SOUTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32.5,9.530083333,0.19375,-3.319,24.051,100.9278503,10.0462854,17.38,-1.69,19.07,"No"
"SURVEY",1987,"YEAR","TENNESSEE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",23,14.91183333,0.209833333,2.27,26.098,72.54038633,8.51706442,43.03,-8.61,51.64,"No"
"SURVEY",1987,"YEAR","TEXAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",28,17.85525,0.1645,7.175,28.198,57.13345457,7.558667513,30.36,3.28,27.08,"No"
"SURVEY",1987,"YEAR","VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,13.37166667,0.182,0.813,25.65,79.42516697,8.912079834,45.3,2.36,42.94,"No"
"SURVEY",1987,"YEAR","WISCONSIN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,8.509833333,0.223666667,-6.314,22.505,100.3936191,10.01966162,28.58,-2.71,31.29,"No"
"SURVEY",1986,"YEAR","ALABAMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",23,18.13366667,0.19175,6.436,28.343,57.16844824,7.560981963,47.77,-7.48,55.25,"No"
"SURVEY",1986,"YEAR","ARKANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",20,16.65958333,0.214333333,5.208,28.846,70.19767917,8.378405527,46.39,-3.22,49.61,"No"
"SURVEY",1986,"YEAR","DELAWARE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,12.663,0.3065,0.562,24.924,76.68100782,8.756769257,36.99,-6.36,43.35,"No"
"SURVEY",1986,"YEAR","FLORIDA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",23,22.43541667,0.205833333,14.364,28.047,22.13016445,4.704270873,52.36,-1.29,53.65,"No"
"SURVEY",1986,"YEAR","ILLINOIS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,11.84566667,0.21575,-1.942,25.687,103.463583,10.17170502,37.45,-0.02,37.47,"No"
"SURVEY",1986,"YEAR","INDIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37,11.84066667,0.217083333,-1.827,25.273,97.03380115,9.850573646,39.67,-0.06,39.73,"No"
"SURVEY",1986,"YEAR","IOWA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",41.5,9.715666667,0.219666667,-6.141,24.546,121.9168626,11.04159692,39.9,7.81,32.09,"No"
"SURVEY",1986,"YEAR","KANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",33.5,13.67166667,0.205916667,1.232,27.34,90.15575915,9.49503866,31.4,4.34,27.06,"No"
"SURVEY",1986,"YEAR","KENTUCKY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,14.0135,0.206916667,0.808,26.456,81.39978973,9.022183202,42.58,-4.36,46.94,"No"
"SURVEY",1986,"YEAR","LOUISIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",20,19.92541667,0.1875,9.724,28.743,47.20192917,6.870366015,53.02,-3.87,56.89,"No"
"SURVEY",1986,"YEAR","MARYLAND","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,12.8895,0.217583333,0.692,25.436,79.81583064,8.933970597,36.55,-6.04,42.59,"No"
"SURVEY",1986,"YEAR","MICHIGAN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31,7.32925,0.22425,-6.502,20.885,94.66149348,9.72941383,34.8,3.67,31.13,"No"
"SURVEY",1986,"YEAR","MINNESOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,5.655,0.196666667,-10.97,21.233,136.4897036,11.68288079,31.45,5.47,25.98,"No"
"SURVEY",1986,"YEAR","MISSISSIPPI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",17,18.51916667,0.203833333,7.28,28.668,57.53590633,7.585242668,48.8,-6.67,55.47,"No"
"SURVEY",1986,"YEAR","MISSOURI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32.5,13.53766667,0.224333333,1.212,27.221,94.85309061,9.739255136,42.43,1.93,40.5,"No"
"SURVEY",1986,"YEAR","NEBRASKA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,10.31783333,0.217916667,-2.981,24.344,95.2872547,9.761519077,26.8,4.16,22.64,"No"
"SURVEY",1986,"YEAR","NEW JERSEY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,11.3205,0.243666667,-1.294,23.616,80.89724427,8.994289537,45.69,0.73,44.96,"No"
"SURVEY",1986,"YEAR","NORTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,15.78991667,0.210666667,3.685,27.095,62.38511008,7.898424532,38.89,-10.44,49.33,"No"
"SURVEY",1986,"YEAR","NORTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,5.56175,0.201583333,-11.469,20.376,128.729618,11.34590755,21.79,4.45,17.34,"No"
"SURVEY",1986,"YEAR","OHIO","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40.5,11.30483333,0.20275,-2.317,23.921,89.65522324,9.468644214,38.99,0.7,38.29,"No"
"SURVEY",1986,"YEAR","OKLAHOMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,16.34183333,0.227666667,4.477,29.293,77.05171833,8.777910818,40.38,6.54,33.84,"No"
"SURVEY",1986,"YEAR","PENNSYLVANIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,9.9255,0.22425,-2.906,22.296,84.65703373,9.200925699,43.25,1.27,41.98,"No"
